21102.0	5175.0	2050.0
21102.0	6275.0	2050.0
21102.0	7375.0	2050.0
21102.0	8475.0	2050.0
21102.0	9575.0	2050.0
21102.0	10675.0	2050.0
21102.0	11775.0	2050.0
21102.0	12875.0	2050.0
21102.0	13975.0	2050.0
21102.0	15075.0	2050.0
21102.0	16175.0	2050.0
21575.0	0.0	2050.0
21575.0	1340.0	2050.0
21575.0	2680.0	2050.0
22750.0	0.0	0.0
22750.0	0.0	2050.0
22750.0	1340.0	2050.0
22750.0	2680.0	2050.0
22750.0	3927.5	2050.0
22750.0	5175.0	0.0
22750.0	5175.0	2050.0
22750.0	5175.0	5400.0
22750.0	5175.0	8860.0
22750.0	6275.0	2050.0
22750.0	7375.0	2050.0
22750.0	8475.0	2050.0
22750.0	9575.0	2050.0
22750.0	10675.0	2050.0
22750.0	11775.0	2050.0
22750.0	12875.0	2050.0
22750.0	13975.0	2050.0
22750.0	15075.0	2050.0
22750.0	16175.0	2050.0
23000.0	16175.0	2050.0
23833.3	0.0	2050.0
23833.3	1340.0	2050.0
23833.3	2680.0	2050.0
23833.3	3927.5	2050.0
23833.3	5175.0	2050.0
24375.0	0.0	2050.0
24375.0	5175.0	2050.0
24916.7	0.0	2050.0
24916.7	2680.0	2050.0
24916.7	5175.0	2050.0
26000.0	0.0	0.0
26000.0	0.0	2050.0
26000.0	2680.0	2050.0
26000.0	5175.0	0.0
26000.0	5175.0	2050.0
26000.0	5175.0	5400.0
26000.0	5175.0	8860.0
26000.0	6275.0	2050.0
26000.0	10675.0	0.0
26000.0	10675.0	2050.0
26000.0	10675.0	5427.5
26000.0	10675.0	8860.0
26000.0	13425.0	2050.0
26000.0	16175.0	0.0
26000.0	16175.0	2050.0
26000.0	16175.0	5455.0
26000.0	16175.0	8860.0
